id	family	row	field	japanese	full_english	display	glossary_references	wording_status	notes
companion.dialogue.101.01	dialogue	101	1	$m0「キメラの中でも<CR>$x頭のいい者だけが　マホトーンを<CR>$xつかいこなせるんじゃ。	"$m0: ""Only the cleverest Chimaeras can master Fizzle."""		enemy.chimaera,enemy.hocus_chimaera,spell.fizzle	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.101.02	dialogue	101	2	$m0「うぬう。<CR>$xだいぶ　やられたようじゃ。<CR>$xゆだんは　できないものよ。	"$m0: ""Ugh! I've taken quite a beating. One mustn't let one's guard down."""		enemy.hocus_chimaera	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.101.03	dialogue	101	3	$m0「はてさて　こまったの。<CR>$x体力が　半分ほどしか　ないわい。	"$m0: ""Well, this is a problem. Only about half my HP remains."""		enemy.hocus_chimaera,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.101.04	dialogue	101	4	$m0「これは　いかん！<CR>$xわしゃ　まだ　死にとうないぞ。	"$m0: ""This won't do! I don't want to die yet!"""		enemy.hocus_chimaera	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.101.05	dialogue	101	5	$m0「すまんのう。<CR>$xわしゃ　もう　体力が<CR>$x残っとらんので　おわりじゃ。	"$m0: ""Sorry, but I've no strength left. This is the end for me."""		enemy.hocus_chimaera	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.101.06	dialogue	101	6	$m0「おお。<CR>$xこんな　わしでも　レベルが<CR>$x上がったぞ。	"$m0: ""Oh! Even an old fellow like me can go up a level."""		enemy.hocus_chimaera	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.101.07	dialogue	101	7	$m0「ほっほっ。<CR>$xレベルアップしてしもうた。	"$m0: ""Ho ho! I've gone and levelled up."""		enemy.hocus_chimaera	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.102.00	dialogue	102	0	$m0「……。<CR>$x話すことなど　何もない。	"$m0: ""...I have nothing to say."""		enemy.restless_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.102.01	dialogue	102	1	$m0「オレは　さまよう。<CR>$x今までも　これからも。	"$m0: ""I wander. As I always have, and always will."""		enemy.restless_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.102.02	dialogue	102	2	$m0「オレは　よろい。<CR>$xなまはんかな　こうげきは<CR>$x効かぬのだ。	"$m0: ""I am armour. Half-hearted attacks cannot harm me."""		enemy.restless_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.102.03	dialogue	102	3	$m0「半分……。<CR>$xオレの体力は　半分だ。	"$m0: ""Half... Half my HP remains."""		enemy.restless_armour,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.102.04	dialogue	102	4	$m0「さまよい　つづけた<CR>$xこのオレの　さいごの地は<CR>$xここに　なりそうだ……。	"$m0: ""After all my wandering, this may be where I meet my end..."""		enemy.restless_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.102.05	dialogue	102	5	$m0「ない……。<CR>$xオレの体力は　もう残っていない。	"$m0: ""Gone... My strength is all gone."""		enemy.restless_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.102.06	dialogue	102	6	$m0「ふ……。<CR>$xレベルが　いくら上がろうと<CR>$xオレは　さまよう身。	"$m0: ""Heh... However many levels I gain, I remain a wanderer."""		enemy.restless_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.102.07	dialogue	102	7	$m0「レベルよりも<CR>$x住む家が　ほしいと思う<CR>$x今日このごろ。	"$m0: ""These days, I'd rather have a home than another level."""		enemy.restless_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.103.00	dialogue	103	0	$m0「わが　よろいは<CR>$xそこらの　よろいとは<CR>$xわけが　ちがうのだ。	"$m0: ""My armour is quite unlike the ordinary kind."""		enemy.lethal_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.103.01	dialogue	103	1	$m0「戦いは<CR>$x間合いが　大切なのだよ。	"$m0: ""In battle, keeping the right distance is vital."""		enemy.lethal_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.103.02	dialogue	103	2	$m0「むう。<CR>$xじまんの　よろいに<CR>$xこんなにも　キズが……。	"$m0: ""Hmm. So many scratches on my prized armour..."""		enemy.lethal_armour	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
